Id;MAT_1SEM_PROM;FIS_1SEM_PROM;ING_1SEM_PROM;ACTF_1SEM_A;ACTF_1SEM_R;OTRANS_1SEM_A;OTRANS_1SEM_R;OTRANS_1SEM_PROM;ESP_1SEM_A;ESP_1SEM_R;ESP_1SEM_PROM;INS_1SEM;PROM_1SEM;MAT_2SEM_PROM;FIS_2SEM_PROM;ING_2SEM_PROM;ACTF_2SEM_A;ACTF_2SEM_R;OTRANS_2SEM_A;OTRANS_2SEM_R;OTRANS_2SEM_PROM;ESP_2SEM_A;ESP_2SEM_R;ESP_2SEM_PROM;INS_2SEM;PROM_2SEM;INSC_AnO;PROM_AnO;GENERO;NOM_CARRERA;TIPO_CARRERA;nombre_nacionalidad;descripcion_situacion_egreso_postulante;nombre_comuna_EM;nombre_provincia_EM;nombre_region_EM;nombre_dependencia_EM;nombre_grupo_dependencia_EM;descripcion_rama_educacional_EM;nombre_secretaria_admision;numero_estado_civil;descripcion_trabajo_remunerado;numero_horario_trabajo;descripcion_proseguir_estudios;descripcion_jefe_familia;descripcion_fuente_financiamiento_estudio_superior;descripcion_fuente_financiamiento_estudio_superior2;inferior_ingreso_bruto_fam;superior_ingreso_bruto_fam;nombre_cobertura_salud;descripcion_viven_padres;descripcion_nivel_educacion_padre;descripcion_nivel_educacion_madre;descripcion_situacion_ocupacional_padre;descripcion_situacion_ocupacional_madre;descripcion_tipo_organismo_trabajan_padre;descripcion_tipo_organismo_trabajan_madre;descripcion_ocupacion_principal_padre;descripcion_ocupacion_principal_madre;descripcion_rama_actividad_padre;descripcion_rama_actividad_madre;horas_promedio_trabajo;cantidad_personas_grupo_familiar;cuantos_trabajan_grupo_familiar;cuantos_estudian_grupo_pre_basica;cuantos_estudian_grupo_basica;cuantos_estudian_grupo_media_1_3;cuantos_estudian_grupo_media_4;cuantos_estudian_grupo_superior;cuantos_estudian_grupo_otras;ptje_nem;ptje_leng;ptje_mate;ptje_hycs;ptje_cien
2189;70;;;1;;2;;77;4;;64;8;69;70;66;;;;;;;3;1;61;6;63;14;66;M;Técnico Universitario en Mecánica Industrial;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VILLA ALEMANA;MARGA MARGA;REGION DE VALPARAISO;Particular no Subvencionado;Particular Pagado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con familiares;Otro familiar del postulante;Préstamo;Beca;0;278000;Otro;Ambos viven;Otros estudios;Media completa;Jubilado o pensionado (no reincorporado);Dueno de casa;Fiscal o semifiscal;Dueno de casa;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Dueno de casa;Servicios jurídicos& de orden y seguridad& Ministerio de Interior&  Justicia y Defensa& servicios jurídicos públicos y privados. FF.AA. y  Carabineros.;Dueno de casa.;0;5;0;1;0;0;1;0;0;579;532;529;0;320
2190;55;51;72;1;;2;;63;1;;88;7;65;55;;60;1;;1;;78;3;1;65;8;65;15;65;F;Técnico Universitario en Prevención de Riesgos;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional comercial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Beca;0;278000;Fonasa;Ambos viven;Media incompleta;Media completa;Trabaja sólo ocasionalmente;Dueno de casa;Privado o particular;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Transporte& almacenaje y comunicaciones. Transporte terrestre&  aéreo& marítimo. Comunicaciones telegráficas& telefónicas& radio y TV.;Dueno de casa.;0;5;1;1;1;0;0;0;1;437;585;556;492;426
2199;68;80;77;1;;1;;59;2;1;58;8;65;68;;80;1;;;;;5;;64;8;67;16;66;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Madre del postulante;Padres del Postulante;Sin Datos;278001;834000;Otro;Ambos viven;Centro de formación técnica completa;Centro de formación técnica completa;Jubilado o pensionado (no reincorporado);Jubilado o pensionado (no reincorporado);Dueno de casa;Dueno de casa;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Dueno de casa;Servicios jurídicos& de orden y seguridad& Ministerio de Interior&  Justicia y Defensa& servicios jurídicos públicos y privados. FF.AA. y  Carabineros.;Dueno de casa.;0;3;0;0;0;0;1;0;0;435;678;650;0;595
2203;77;63;91;1;;;;;2;1;62;7;70;55;;61;;;;1;53;2;;84;5;67;12;69;M;Técnico Universitario en Electricidad;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;QUILLOTA;QUILLOTA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Quillota;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Beca;0;278000;Fonasa;Ambos viven;Media completa;Básica completa;Trabaja sólo ocasionalmente;Dueno de casa;Privado o particular;Dueno de casa;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Dueno de casa;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Dueno de casa.;0;4;1;0;0;1;1;0;0;519;537;600;0;528
2205;68;82;98;;;;;;4;;73;7;77;88;;73;;;2;;65;4;;77;8;75;15;76;M;Técnico Universitario en Mecánica Automotriz;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;PUCHUNCAVI;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Trabajo personal;0;278000;Fonasa;Ambos viven;Básica incompleta;Básica completa;Trabaja sólo ocasionalmente;Dueno de casa;Independiente;Dueno de casa;Obrero urbano no calificado& obrero de la construcción& cargador&  estibador& etc.;Dueno de casa;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;Dueno de casa.;0;4;1;0;1;0;0;1;0;641;561;624;0;528
2208;77;;;1;;2;;73;4;;67;8;70;79;65;;;;;;;3;1;62;6;66;14;68;M;Técnico Universitario en Mecánica Industrial;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;QUILPUE;MARGA MARGA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;0;278000;Fonasa;Ambos viven;Centro de formación técnica completa;Centro de formación técnica completa;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Sin Datos;Dueno de casa;Sin datos;Dueno de casa.;0;4;1;0;0;1;1;0;0;723;527;486;541;0
2209;48;;64;1;;2;;61;2;;70;7;62;55;;70;;1;1;;67;2;;70;6;66;13;64;M;Técnico Universitario en Informática;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;HIJUELAS;QUILLOTA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Quillota;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Beca;0;278000;Otro;Ambos viven;Sin Datos;Sin Datos;Activo& tiene trabajo remunerado;Dueno de casa;Independiente;Dueno de casa;Obrero agrícola o minero calificado& mecánico& electricista&  tractorista& etc.;Dueno de casa;Agricultura& ganadería& pesca y caza.;Dueno de casa.;0;5;1;0;1;1;1;0;0;702;482;597;508;507
2219;61;;95;1;;1;;97;3;;72;7;78;55;73;75;1;;1;;71;3;;67;8;68;15;73;M;Técnico Universitario en Matricería para Plásticos y Metales;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;SAN FELIPE;SAN FELIPE DE ACONCAGUA;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional comercial.;San Felipe;soltero(a);No;0;En forma independiente;Padre del postulante;Padres del Postulante;Padres del Postulante;288001;432000;Fonasa;Ambos viven;Básica completa;Básica completa;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Dueno de casa;Explotación de minas y canteras;Dueno de casa.;0;4;3;0;0;0;0;0;1;621;600;525;647;0
2223;;59;;;;2;;69;2;;92;5;76;61;;87;1;;1;;80;3;;90;7;83;12;80;M;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;CALLE LARGA;LOS ANDES;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional industrial.;San Felipe;soltero(a);Ocasionalmente;4;En pensión;Padre del postulante;Padres del Postulante;Padres del Postulante;135001;270000;Fonasa;Ambos viven;Media completa;Otros estudios;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Fiscal o semifiscal;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Agricultura& ganadería& pesca y caza.;Servicios de salud públicos y privados. Ministerio de Salud e  instituciones de salud.;60;3;2;0;0;0;0;0;1;580;507;517;480;0
2228;51;;70;1;;1;1;53;1;1;65;7;60;;32;74;1;;;;;3;;71;6;64;13;61;M;Técnico Universitario en Control de Alimentos;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;CERRO NAVIA;SANTIAGO;REGION METROPOLITANA DE SANTIAGO;Municipal;Municipal ;Humanista científico diurno.;Santiago;soltero(a);No;0;Con sus padres;Padre del postulante;Préstamo;Padres del Postulante;0;278000;Fonasa;Ambos viven;Básica completa;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Independiente;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Comercio al por mayor y menor. Bancos y seguros;Dueno de casa.;0;5;1;0;0;0;1;0;0;599;476;542;0;570
2236;23;21;63;;;;;;2;2;58;7;48;55;48;55;;;;2;20;;;;5;40;12;45;M;Técnico Universitario en Mecánica Automotriz;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;Corporación Municipal;Municipal ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;0;278000;Fonasa;Ambos viven;Media completa;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Fiscal o semifiscal;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;Dueno de casa.;0;4;1;0;0;0;1;1;0;496;502;554;0;563
2258;;56;;;;2;;68;2;;95;5;76;90;;74;1;;1;;84;3;;85;7;84;12;80;M;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;PUCHUNCAVI;VALPARAISO;REGION DE VALPARAISO;Corporación de admisión delegada;Municipal ;Técnico profesional industrial.;Valparaíso;soltero(a);Ocasionalmente;1;Con sus padres;Padre del postulante;Otras fuentes;Otras fuentes;278001;834000;Fonasa;Ambos viven;Media completa;Media incompleta;Trabaja sólo ocasionalmente;Dueno de casa;Privado o particular;Dueno de casa;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Dueno de casa;Servicios de utilidad pública& fiscales y privados. Agua& luz& gas&  Servicios Sanitarios& Municipalidades& etc;Dueno de casa.;45;4;2;0;0;0;0;1;0;539;531;531;607;0
2263;55;54;89;1;;2;;79;1;;77;7;72;63;67;67;1;;;;;3;1;70;8;68;15;70;F;Técnico Universitario en Prevención de Riesgos;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Madre del postulante;Beca;Préstamo;0;135000;Fonasa;Ambos viven;Media incompleta;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Dueno de casa;Transporte& almacenaje y comunicaciones. Transporte terrestre&  aéreo& marítimo. Comunicaciones telegráficas& telefónicas& radio y TV.;Dueno de casa.;0;4;0;0;1;0;0;1;1;517;635;570;0;587
2269;31;;55;1;;1;;87;3;;58;7;58;;41;55;;;1;;62;2;1;53;6;53;13;56;M;Técnico Universitario en Matricería para Plásticos y Metales;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Trabajo personal;0;278000;Fonasa;Ambos viven;Media completa;Media completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Independiente;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Empleado de oficina y actividades semiespecializadas& oficinista&  secretario& vendedor de comercio& chofer& etc.;Servicios de utilidad pública& fiscales y privados. Agua& luz& gas&  Servicios Sanitarios& Municipalidades& etc;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;0;6;2;0;1;1;0;1;1;499;473;507;0;433
2270;48;;55;1;;1;;65;2;1;60;7;58;;44;66;1;;1;;63;1;1;53;6;56;13;57;M;Técnico Universitario en Matricería para Plásticos y Metales;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Madre del postulante;Beca;Préstamo;0;278000;Fonasa;Ambos viven;Media completa;Media completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Privado o particular;Sin Datos;Sin Datos;Sin datos;Sin datos;0;3;2;0;0;0;1;0;0;599;476;487;512;0
2273;;75;;;;2;;63;2;;74;5;70;62;;55;;1;1;;73;3;1;67;8;66;13;67;M;Técnico Universitario en Construcción;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;ZAPALLAR;PETORCA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;La Ligua;soltero(a);No;0;En pensión;Otro familiar del postulante;Otros familiares;Otros familiares;270001;405000;Fonasa;Sólo la madre;Sin estudios;Media incompleta;Sin Datos;Activo& tiene trabajo remunerado;Sin Datos;Dueno de casa;Sin Datos;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Sin datos;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;0;6;1;1;0;0;1;1;0;661;426;605;406;420
2279;75;;64;1;;2;;57;1;1;62;7;63;74;;55;1;;;1;50;;;;4;60;11;62;M;Técnico Universitario en Informática;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;LA LIGUA;PETORCA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;La Ligua;soltero(a);No;0;Sin Datos;Sin Datos;Padres del Postulante;Otros familiares;144001;288000;Fonasa;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin Datos;Sin datos;Sin datos;0;0;0;0;0;0;0;0;0;517;515;644;0;592
2280;;50;;;;1;1;67;1;;66;4;62;57;;66;1;;;;;2;1;54;6;57;10;59;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;VALPARAISO;VALPARAISO;REGION DE VALPARAISO;Corporación Municipal;Municipal ;Técnico profesional industrial.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;0;278000;Fonasa;Sin Datos;Media completa;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Otro;Dueno de casa;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Dueno de casa;Servicios educacionales públicos y privados. Ministerio de  Educación& establecimientos educacionales de todos los niveles.;Dueno de casa.;0;6;1;1;0;0;0;0;0;499;574;626;400;477
2284;55;36;67;1;;1;;64;3;;73;8;63;40;;55;1;;;;;4;1;66;8;61;16;62;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;COPIAPO;COPIAPO;REGION DE ATACAMA;Municipal;Municipal ;Técnico profesional industrial.;Copiapó;soltero(a);No;0;Con sus padres;Padre del postulante;Préstamo;Trabajo personal;0;278000;Fonasa;Ambos viven;Básica incompleta;Básica incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Obrero agrícola o minero no calificado& obrero agrícola ganadero&  maderero& pescador& minero& etc.;Dueno de casa;Agricultura& ganadería& pesca y caza.;Dueno de casa.;0;7;1;0;2;1;0;0;0;662;453;639;0;530
2286;;72;;;;2;;81;1;;99;4;83;70;;97;1;;;;;3;;87;6;86;10;85;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;LO PRADO;SANTIAGO;REGION METROPOLITANA DE SANTIAGO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;Puente Alto;soltero(a);No;0;Con sus padres;Madre del postulante;Padres del Postulante;Trabajo personal;0;278000;Fonasa;Sólo la madre;Básica completa;Media completa;Otra situación;Activo& tiene trabajo remunerado;Privado o particular;Privado o particular;Oficios artesanales& talleres de joyeros& mueblista& sastre& modista&  peluquero& etc.;Oficios artesanales& talleres de joyeros& mueblista& sastre& modista&  peluquero& etc.;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;Otros servicios públicos y privados no incluidos en los anteriores.  Tesorería& Impuestos Internos& etc.;0;5;1;0;1;0;1;0;0;682;547;614;592;0
2288;79;;;1;;2;;68;4;;63;8;67;63;62;;;;;;;4;;63;6;63;14;65;M;Técnico Universitario en Mecánica Industrial;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;CON CON;VALPARAISO;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Vina del Mar;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Préstamo;144001;288000;Fonasa;Ambos viven;Media completa;Centro de formación técnica completa;Activo& tiene trabajo remunerado;Dueno de casa;Fiscal o semifiscal;Dueno de casa;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Dueno de casa;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Dueno de casa.;0;5;1;0;1;0;0;2;0;579;575;568;552;547
2289;;60;;;;2;;66;;1;41;4;58;;;;;;;;;;;;;;4;58;M;Técnico Universitario en Electrónica;TÉCNICO;Chilena;Promoción anterior& Nacional - alumno regular.;CALAMA;EL LOA;REGION DE ANTOFAGASTA;Particular Subvencionado;Particular Subvencionado ;Humanista científico diurno.;Calama;soltero(a);No;0;En pensión;Madre del postulante;Padres del Postulante;Padres del Postulante;288001;432000;Isapre;Sólo la madre;Media completa;Media completa;Trabaja sólo ocasionalmente;Dueno de casa;Privado o particular;Dueno de casa;Pequeno empresario industrial& suboficial de FF.AA y Carabineros&  minero& comercial y agrícola;Dueno de casa;Explotación de minas y canteras;Dueno de casa.;0;6;1;1;0;1;1;0;0;620;463;633;0;526
2306;80;55;64;1;;1;;63;2;;66;7;66;56;;55;1;;1;;61;4;;68;8;63;15;64;M;Técnico Universitario en Proyecto y Diseno Mecánico;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;VInA DEL MAR;VALPARAISO;REGION DE VALPARAISO;Particular no Subvencionado;Particular Pagado ;Humanista científico diurno.;Valparaíso;soltero(a);No;0;Con sus padres;Padre del postulante;Padres del Postulante;Padres del Postulante;278001;834000;Isapre;Ambos viven;Media incompleta;Media incompleta;Activo& tiene trabajo remunerado;Dueno de casa;Privado o particular;Dueno de casa;Empleado o funcionario especializado& jefe  intermedio de servicios públicos y privados. Oficial  de FF.AA. y Carabineros. Profesional o técnico con  menos de cinco anos de estudios universitarios.  Mediano empresario industrial& comerciante&  agrícola y minero.;Dueno de casa;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Dueno de casa.;0;4;1;0;0;0;1;1;0;496;418;569;461;448
2310;44;;58;;;2;;61;3;;66;7;60;;36;55;;;;;;1;2;46;5;46;12;54;M;Técnico Universitario en Química;TÉCNICO;Chilena;Promoción del ano& Nacional - alumno regular.;SAN FELIPE;SAN FELIPE DE ACONCAGUA;REGION DE VALPARAISO;Particular Subvencionado;Particular Subvencionado ;Técnico profesional industrial.;San Felipe;soltero(a);No;0;En pensión;Padre del postulante;Beca;Préstamo;0;278000;Fonasa;Ambos viven;Media completa;Media completa;Activo& tiene trabajo remunerado;Activo& tiene trabajo remunerado;Privado o particular;Privado o particular;Obrero urbano calificado& electricista& mecánico& carpintero& etc.;Servicio doméstico& servicios menores (de restaurantes& mensajero&  conserje& etc.).;Ingeniería& industria& construcción& artesanía& industria de  alimentos& textiles& metalúrgica& química& calzado& etc. Construcción de  viviendas y caminos& etc. Talleres.;Otros servicios personales& trabajos en hoteles& residenciales&  restaurantes& casas particulares& etc.;0;5;2;0;0;1;1;0;0;539;541;551;0;531
